tool,case,targetClass,budgetSec,run,seed,generatedTestFiles,testsExecuted,testFailures,testSkipped,lineCoveragePct,branchCoveragePct,instructionCoveragePct,mutationScorePct,mutationsTotal,mutationsKilled,mutationsSurvived,mutationsTimedOut,mutationsNoCoverage,generationElapsedSec,analysisElapsedSec,status,error,sourceDir,preparedDir
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,30,7,707,2,636,0,0,84.09,61.9,82.14,61.7,47,29,10,0,8,,75.458,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\30\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/30/run7-seed707
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,30,8,808,2,698,0,0,86.36,64.29,84.18,57.45,47,27,13,0,7,,83.869,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\30\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/30/run8-seed808
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,30,9,909,2,734,0,0,79.55,54.76,77.55,55.32,47,26,11,0,10,,60.578,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\30\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/30/run9-seed909
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,30,10,10010,3,1094,0,0,88.64,71.43,86.73,55.32,47,26,14,0,7,33.163,62.769,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\30\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/30/run10-seed10010
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,1,101,2,738,0,0,81.82,61.9,79.08,61.7,47,29,11,0,7,,77.176,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run1-seed101
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,2,202,2,804,0,0,84.09,64.29,81.63,65.96,47,31,9,0,7,,64.373,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run2-seed202
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,3,303,2,756,0,0,79.55,57.14,78.06,57.45,47,27,8,0,12,,56.853,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run3-seed303
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,4,404,4,2244,0,0,79.55,59.52,78.06,63.83,47,30,5,0,12,,133.716,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run4-seed404
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,5,505,4,2078,0,0,84.09,69.05,81.63,68.09,47,32,8,0,7,,88.997,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run5-seed505
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,6,606,3,1378,0,0,86.36,66.67,84.18,65.96,47,31,9,0,7,,85.427,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run6-seed606
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,7,707,3,1296,0,0,88.64,69.05,86.73,63.83,47,30,10,0,7,,90.789,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run7-seed707
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,8,808,3,1510,0,0,86.36,71.43,84.18,65.96,47,31,9,0,7,,113.359,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run8-seed808
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,9,909,3,1912,0,0,86.36,66.67,84.18,65.96,47,31,9,0,7,,104.975,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run9-seed909
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,60,10,10010,4,2294,0,0,88.64,73.81,86.73,61.7,47,29,11,0,7,66.539,87.656,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\60\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/60/run10-seed10010
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,1,101,3,1850,0,0,81.82,61.9,79.08,65.96,47,31,9,0,7,,116.567,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run1-seed101
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,2,202,3,1998,0,0,86.36,66.67,84.18,68.09,47,32,8,0,7,,95.061,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run2-seed202
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,3,303,4,2236,0,0,88.64,69.05,86.73,59.57,47,28,12,0,7,,98.958,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run3-seed303
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,4,404,6,4528,0,0,84.09,66.67,82.14,63.83,47,30,8,0,9,,116.856,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run4-seed404
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,5,505,6,4316,0,0,86.36,71.43,84.18,68.09,47,32,8,0,7,,108.83,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run5-seed505
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,6,606,4,2914,0,0,86.36,71.43,84.18,68.09,47,32,8,0,7,,102.868,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run6-seed606
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,7,707,5,3158,0,0,88.64,73.81,86.73,63.83,47,30,10,0,7,,103.368,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run7-seed707
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,8,808,6,4032,0,0,86.36,71.43,84.18,68.09,47,32,8,0,7,,208.043,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run8-seed808
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,9,909,7,5012,0,0,88.64,69.05,86.73,68.09,47,32,8,0,7,,120.854,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run9-seed909
Randoop,PricingEngine,com.viktor.lab4.PricingEngine,120,10,10010,7,5790,0,0,88.64,73.81,86.73,68.09,47,32,8,0,7,133.286,126.64,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\PricingEngine\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/PricingEngine/120/run10-seed10010
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,1,101,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,73.153,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run1-seed101
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,2,202,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,51.059,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run2-seed202
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,3,303,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,50.504,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run3-seed303
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,4,404,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,39.898,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run4-seed404
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,5,505,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,126.778,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run5-seed505
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,6,606,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,55.855,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run6-seed606
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,7,707,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,64.318,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run7-seed707
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,8,808,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,113.125,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run8-seed808
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,9,909,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,105.427,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run9-seed909
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,30,10,10010,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,31.16,49.928,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\30\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/30/run10-seed10010
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,1,101,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,95.703,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run1-seed101
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,2,202,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,110.197,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run2-seed202
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,3,303,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,108.745,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run3-seed303
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,4,404,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,95.563,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run4-seed404
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,5,505,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,73.113,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run5-seed505
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,6,606,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,67.168,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run6-seed606
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,7,707,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,38.313,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run7-seed707
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,8,808,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,38.842,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run8-seed808
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,9,909,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,38.999,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run9-seed909
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,60,10,10010,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,61.087,114.605,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\60\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/60/run10-seed10010
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,1,101,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,50.833,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run1-seed101,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run1-seed101
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,2,202,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,51.96,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run2-seed202,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run2-seed202
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,3,303,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,45.809,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run3-seed303,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run3-seed303
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,4,404,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,71.677,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run4-seed404,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run4-seed404
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,5,505,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,83.353,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run5-seed505,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run5-seed505
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,6,606,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,80.818,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run6-seed606,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run6-seed606
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,7,707,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,84.54,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run7-seed707,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run7-seed707
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,8,808,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,74.207,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run8-seed808,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run8-seed808
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,9,909,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,,68.306,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run9-seed909,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run9-seed909
Randoop,SimpleJsonParser,com.viktor.lab4.SimpleJsonParser,120,10,10010,2,8,0,0,33.33,25.0,31.25,0.0,4,0,1,0,3,120.883,47.552,OK,,C:\Users\user\Documents\Polytech\Testing\Lab4up\generated-tests\Randoop\SimpleJsonParser\120\run10-seed10010,C:\Users\user\Documents\Polytech\Testing\Lab4up\build/analysis-work/Randoop/SimpleJsonParser/120/run10-seed10010
